source_path	source_id	root_or_group_id	date	cwd_or_worktree	relevance	disposition	topics	evidence_surface	execution_lifecycle	current_owner	duplicate_key	confidence	reason
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-native-sibling-row-branch-value-and-commit-crossover/unit.md	doc-aee022473c69ce80	content:68b510d1a8a80871a5bd21aadf37c8018b80d48bb18098ea8f8b7ba8ddf886ed	2026-07-17	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:68b510d1a8a80871a5bd21aadf37c8018b80d48bb18098ea8f8b7ba8ddf886ed	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-native-sibling-row-branch-value-and-commit-crossover/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-next-row-probability-transition-and-causal-source-trace/results.md	doc-89c31c6246af8e52	content:d84631e02b78c1806c9310782b2257ca643d9a47b5ed740af23e7b8a76bc1796	2026-07-17	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:d84631e02b78c1806c9310782b2257ca643d9a47b5ed740af23e7b8a76bc1796	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-next-row-probability-transition-and-causal-source-trace/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-next-row-probability-transition-and-causal-source-trace/unit.md	doc-501474275085d620	content:e3ffa2d9358fe35e8a6b24d962a90cc9731ebb1f5388dad97fcf77e5d46d9eb9	2026-07-17	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	invalid	human13-manifest-collector branch provenance / not current authority	sha256:e3ffa2d9358fe35e8a6b24d962a90cc9731ebb1f5388dad97fcf77e5d46d9eb9	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-next-row-probability-transition-and-causal-source-trace/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-object-specific-geometry-transport-and-cross-row-influence-horizon/results.md	doc-981325617d2ad0af	content:f4351fe68bfd84257e6adcab330be9c411c786c3087f48c8f0bcbca1eabfe1e3	2026-07-17	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	retired/historical	human13-manifest-collector branch provenance / not current authority	sha256:f4351fe68bfd84257e6adcab330be9c411c786c3087f48c8f0bcbca1eabfe1e3	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-object-specific-geometry-transport-and-cross-row-influence-horizon/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-object-specific-geometry-transport-and-cross-row-influence-horizon/unit.md	doc-59c6756373abc4fe	content:66b1d4f7b47155432ca4defd0c4766bc4f7562b70e7971161574fa6e01602150	2026-07-17	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	retired/historical	human13-manifest-collector branch provenance / not current authority	sha256:66b1d4f7b47155432ca4defd0c4766bc4f7562b70e7971161574fa6e01602150	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-object-specific-geometry-transport-and-cross-row-influence-horizon/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-random-versus-geometry-sorted-common-prompt-prefix-comparison/unit.md	doc-655d6b68b66774d0	content:727bdee89767d3c898cebc3769b47825ff7e75bd0b7b253c338cab033adbb2cc	2026-07-17	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	planned	human13-manifest-collector branch provenance / not current authority	sha256:727bdee89767d3c898cebc3769b47825ff7e75bd0b7b253c338cab033adbb2cc	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-17-random-versus-geometry-sorted-common-prompt-prefix-comparison/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-fixed-prompt-clean-versus-degraded-coordinate-branch-replication/results.md	doc-d7ad828041f870aa	content:a87e4f9cfb562cb13d4b47c65a8c813f7a15a9bafa0b5e6de7e42cc469c27be2	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:a87e4f9cfb562cb13d4b47c65a8c813f7a15a9bafa0b5e6de7e42cc469c27be2	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-fixed-prompt-clean-versus-degraded-coordinate-branch-replication/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-fixed-prompt-clean-versus-degraded-coordinate-branch-replication/unit.md	doc-6eb1a523d6bae274	content:56247ea34825306922fd6e3d5ef7846fca0df848cf0469498687fc41dc02399a	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:56247ea34825306922fd6e3d5ef7846fca0df848cf0469498687fc41dc02399a	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-fixed-prompt-clean-versus-degraded-coordinate-branch-replication/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-historical-random-versus-geometry-sorted-image2299-screen/results.md	doc-4f3aea52501fb386	content:15778873e472538ec3f3ee077b734e4c82cf08df78cd0edd811d5144ed11b9cb	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:15778873e472538ec3f3ee077b734e4c82cf08df78cd0edd811d5144ed11b9cb	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-historical-random-versus-geometry-sorted-image2299-screen/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-historical-random-versus-geometry-sorted-image2299-screen/unit.md	doc-ef16ae168077f602	content:c4d338653b46ee6ffff4b85d35a32a13feba8a5d8cf93bc7dfe18ae2fff9edc4	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:c4d338653b46ee6ffff4b85d35a32a13feba8a5d8cf93bc7dfe18ae2fff9edc4	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-historical-random-versus-geometry-sorted-image2299-screen/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-human-resolved-dense-branch-value-and-calibration-screen/results.md	doc-34c7b5dda700ce21	content:83f36d6a16d8fd0113036328d0aa83287dc71dd3f7d0dcef86e6e4f648a49045	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:83f36d6a16d8fd0113036328d0aa83287dc71dd3f7d0dcef86e6e4f648a49045	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-human-resolved-dense-branch-value-and-calibration-screen/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-human-resolved-dense-branch-value-and-calibration-screen/unit.md	doc-cbba54da564c2324	content:73f16b007501fe7636a911f75b7dcf72bef7428cd633d0195c58e962b77e5fd9	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:73f16b007501fe7636a911f75b7dcf72bef7428cd633d0195c58e962b77e5fd9	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-human-resolved-dense-branch-value-and-calibration-screen/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-image2299-near-complete-human-relabel-successor-transition/results.md	doc-4ccb53f8f8ada6fc	content:79203d2f97b58b474b9831f13510323fa8a484bf199e5f1d28879f6bf167ba3c	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:79203d2f97b58b474b9831f13510323fa8a484bf199e5f1d28879f6bf167ba3c	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-image2299-near-complete-human-relabel-successor-transition/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-image2299-near-complete-human-relabel-successor-transition/unit.md	doc-acbb580713e516c0	content:4c1b26b93430df5ed6d13338697505a10d29da7a151ba73e5eb1e731d8cb484a	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:4c1b26b93430df5ed6d13338697505a10d29da7a151ba73e5eb1e731d8cb484a	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-image2299-near-complete-human-relabel-successor-transition/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-matched-objective-coordinate-branch-signature-comparison/results.md	doc-170e85721f46f6a7	content:a14b484bb6201fc778ce19189545763ef2cfb4e5be5a4e98b41f49f51fb4bb7f	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:a14b484bb6201fc778ce19189545763ef2cfb4e5be5a4e98b41f49f51fb4bb7f	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-matched-objective-coordinate-branch-signature-comparison/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-matched-objective-coordinate-branch-signature-comparison/unit.md	doc-8c622d4daea8de35	content:1aa20331af5aafa94ee7c32e212d5f1b524199edcad4791a1de1c14eee08e02f	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:1aa20331af5aafa94ee7c32e212d5f1b524199edcad4791a1de1c14eee08e02f	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-matched-objective-coordinate-branch-signature-comparison/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-person25-dominant-owner-commit-and-persistence-closeout/results.md	doc-677b9cbdb76bf07a	content:eb0f99f8bc85de2f5f721028c0bdef5267db02061ee152a42fb831294c4219ef	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:eb0f99f8bc85de2f5f721028c0bdef5267db02061ee152a42fb831294c4219ef	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-person25-dominant-owner-commit-and-persistence-closeout/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-person25-dominant-owner-commit-and-persistence-closeout/unit.md	doc-e1dbb24b47cc92ad	content:9233eb9f124b904c5062d809303c31e2c9f20a9ab9b60d628c48087fe9a5d4c6	2026-07-18	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:9233eb9f124b904c5062d809303c31e2c9f20a9ab9b60d628c48087fe9a5d4c6	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-18-person25-dominant-owner-commit-and-persistence-closeout/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-common-object-prefix-permutation-short-horizon/results.md	doc-661f8e79ce3ccb13	content:8cdb0bbce83fceeadd986449d842f37db30eef704d9a2bede6d9778da03ce509	2026-07-19	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:8cdb0bbce83fceeadd986449d842f37db30eef704d9a2bede6d9778da03ce509	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-common-object-prefix-permutation-short-horizon/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-common-object-prefix-permutation-short-horizon/unit.md	doc-12b0491145c8b234	content:e7661453ba98d8f387ade2a8ffca6bb36a1537d59cd7fc974c51077cf4f9fb0c	2026-07-19	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:e7661453ba98d8f387ade2a8ffca6bb36a1537d59cd7fc974c51077cf4f9fb0c	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-common-object-prefix-permutation-short-horizon/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-complete-candidate-row-score-decomposition/results.md	doc-1d557e68516181e8	content:a620a793581e72944cb9c26ba3726bdecabc6078f8cc210a2c3462925a74f871	2026-07-19	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:a620a793581e72944cb9c26ba3726bdecabc6078f8cc210a2c3462925a74f871	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-complete-candidate-row-score-decomposition/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-complete-candidate-row-score-decomposition/unit.md	doc-e2749d3665ce5306	content:a42a90dc5ec50247e81a6248912a8a08c6cbe03f1865c460929f536a7f30f4f1	2026-07-19	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:a42a90dc5ec50247e81a6248912a8a08c6cbe03f1865c460929f536a7f30f4f1	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-complete-candidate-row-score-decomposition/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-local-branch-causality-and-downstream-coverage-value/results.md	doc-3018ddc6f0c78ca3	content:980ccaf56052f99ef229c2283b7291f47c330d7cfbd0676a1f13c426432608ae	2026-07-19	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:980ccaf56052f99ef229c2283b7291f47c330d7cfbd0676a1f13c426432608ae	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-local-branch-causality-and-downstream-coverage-value/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-local-branch-causality-and-downstream-coverage-value/unit.md	doc-0ff2af5904906dad	content:b85a29c0861dd2e200e8cdf84f6694059e60fad827fcc54907c826349ee294ba	2026-07-19	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	invalid	human13-manifest-collector branch provenance / not current authority	sha256:b85a29c0861dd2e200e8cdf84f6694059e60fad827fcc54907c826349ee294ba	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-local-branch-causality-and-downstream-coverage-value/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-same-covered-set-prefix-order-equivalence/results.md	doc-c701138865ad6be4	content:0b394ff0737cac2a2045a84b39e8776c23db175dbb908f51878e64f950a057ed	2026-07-19	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:0b394ff0737cac2a2045a84b39e8776c23db175dbb908f51878e64f950a057ed	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-same-covered-set-prefix-order-equivalence/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-same-covered-set-prefix-order-equivalence/unit.md	doc-a5184a1bdb7063b9	content:121f3236d2144e99662593b0f9c96bdac6dce6215243bc17c86f0cb028bc0a86	2026-07-19	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:121f3236d2144e99662593b0f9c96bdac6dce6215243bc17c86f0cb028bc0a86	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-same-covered-set-prefix-order-equivalence/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-sampled-history-target-reachability-and-complete-row-value/results.md	doc-f374b5c153dfaa84	content:68497ef0ba69e466934a383e3955fc33dc8c6f0fe9e64ce5e43afcde9577b9d4	2026-07-19	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:68497ef0ba69e466934a383e3955fc33dc8c6f0fe9e64ce5e43afcde9577b9d4	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-sampled-history-target-reachability-and-complete-row-value/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-sampled-history-target-reachability-and-complete-row-value/unit.md	doc-daa6896dfc90dc8a	content:a8f66c4451a553b152cbd8e33dd83febb22f19be4196d4ab0d88b6b049ee88cc	2026-07-19	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:a8f66c4451a553b152cbd8e33dd83febb22f19be4196d4ab0d88b6b049ee88cc	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-19-sampled-history-target-reachability-and-complete-row-value/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-matched-random-sorted-prefix-order-screen/results.md	doc-28528ff7ee0cb0b7	content:7ff01c5b282afd7930c332aa8766478d0272af271a62b1d88c998317b13ba081	2026-07-20	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:7ff01c5b282afd7930c332aa8766478d0272af271a62b1d88c998317b13ba081	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-matched-random-sorted-prefix-order-screen/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-matched-random-sorted-prefix-order-screen/unit.md	doc-366e477be0c82aa6	content:5bf681582bea9340f48b35335566e159948dbcbdf2e3cf755a49075eaaba7571	2026-07-20	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:5bf681582bea9340f48b35335566e159948dbcbdf2e3cf755a49075eaaba7571	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-matched-random-sorted-prefix-order-screen/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/implementation-race-independent-audit.md	doc-af587a3dec0bc577	content:68d9844e2cfd9bf32cf554c16821bd8dd6951aed1efe112c889b3838336da24f	2026-07-20	human13-manifest-collector	medium	duplicate	human13-manifest-collector;implementation-race-independent-audit	unit/protocol,review/audit	executed	human13-manifest-collector branch provenance / not current authority	sha256:68d9844e2cfd9bf32cf554c16821bd8dd6951aed1efe112c889b3838336da24f	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/implementation-race-independent-audit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/implementation-race-repair-gate.md	doc-4b2f4bd775bd8886	content:11249a442f5c9f74107f1753cb14dda1ed5d070dc73ba77479b7ba962cf8a308	2026-07-20	human13-manifest-collector	medium	duplicate	human13-manifest-collector;implementation-race-repair-gate	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:11249a442f5c9f74107f1753cb14dda1ed5d070dc73ba77479b7ba962cf8a308	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/implementation-race-repair-gate.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/implementation-race-review-reconciliation.md	doc-c5cc285cb73782cb	content:55b67bb8a62104a63cfee393ec065da3e07a6f588c7379cd17ac631724054dd6	2026-07-20	human13-manifest-collector	medium	duplicate	human13-manifest-collector;implementation-race-review-reconciliation	unit/protocol,review/audit	executed	human13-manifest-collector branch provenance / not current authority	sha256:55b67bb8a62104a63cfee393ec065da3e07a6f588c7379cd17ac631724054dd6	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/implementation-race-review-reconciliation.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/smoke-a-dose-screen-results.md	doc-3ba0050fb967dc6b	content:756c38821a3282e9f1ec8c0fb557d003ea1294b922155117d546dec1199461ae	2026-07-20	human13-manifest-collector	medium	duplicate	human13-manifest-collector;smoke-a-dose-screen-results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:756c38821a3282e9f1ec8c0fb557d003ea1294b922155117d546dec1199461ae	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/smoke-a-dose-screen-results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/smoke-b-v1/results.md	doc-c5b883fb09208342	content:ef4f8b6cd5910d67a301ab4c82b211f2828ee00b65c85ce17fe2678d4033ee60	2026-07-20	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:ef4f8b6cd5910d67a301ab4c82b211f2828ee00b65c85ce17fe2678d4033ee60	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/smoke-b-v1/results.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/unit.md	doc-3fa59dedcd0594ce	content:e7cb9ea291de92b52e872615e72bd4cb17b80ed7232475eb72d1a22beb1a7186	2026-07-20	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:e7cb9ea291de92b52e872615e72bd4cb17b80ed7232475eb72d1a22beb1a7186	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-20-own-prefix-entity-transition-and-coordinate-boundary-calibration-training-screen/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-256-image-coordinate-boundary-training-screen/unit.md	doc-82b78a9a444f8666	content:ca4011bc94c16a053b9866df278eb4a5c9ef9a7d90e0f4166aca25b6bc3dec4f	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;unit	unit/protocol	planned	human13-manifest-collector branch provenance / not current authority	sha256:ca4011bc94c16a053b9866df278eb4a5c9ef9a7d90e0f4166aca25b6bc3dec4f	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-256-image-coordinate-boundary-training-screen/unit.md
/data/CoordExp/.worktrees/human13-manifest-collector/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-best-sampled-trajectory-positive-row-imitation-screen/results.md	doc-8ed091f31875216a	content:3603d91b760ed3df573407ffb18a72f4e6dd11243ee225f9aecc64a657bcfed8	2026-07-21	human13-manifest-collector	medium	duplicate	human13-manifest-collector;results	executed-result,unit/protocol	executed	human13-manifest-collector branch provenance / not current authority	sha256:3603d91b760ed3df573407ffb18a72f4e6dd11243ee225f9aecc64a657bcfed8	medium	byte-identical to representative /data/CoordExp/.worktrees/research-probes/research/investigations/qwen3-vl-dense-enumeration/experiments/2026-07-21-best-sampled-trajectory-positive-row-imitation-screen/results.md
